Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Dep,Solares,16,2890000.0,4790407.0625,6149899.0,41.0,85.0,130.0,42894.73684210526,58813.058577138654,71747.23529411765
Sep25,Zap,Ven,Dep,Solares Antara,3,3950000.0,4789314.333333333,5967943.0,80.0,99.0,132.0,45211.68939393939,49102.42587641117,55625.0
Sep25,Zap,Ven,Dep,Sole Real,4,3150000.0,4507500.0,6000000.0,43.0,77.75,114.0,52631.57894736842,60286.82770537836,73255.81395348837
Sep25,Zap,Ven,Dep,Tabachines,1,3570318.0,3570318.0,3570318.0,86.0,86.0,86.0,41515.32558139535,41515.32558139535,41515.32558139535
Sep25,Zap,Ven,Dep,Tepeyac,7,2640694.0,3271180.285714286,3903000.0,60.0,65.85714285714286,80.0,44011.566666666666,49611.44568417531,53492.857142857145
Sep25,Zap,Ven,Dep,Tepeyac Casino,2,2380000.0,3390000.0,4400000.0,52.0,79.0,106.0,41509.43396226415,43639.332365747454,45769.230769230766
Sep25,Zap,Ven,Dep,Tesistán,1,720000.0,720000.0,720000.0,47.0,47.0,47.0,15319.148936170212,15319.148936170212,15319.148936170212
Sep25,Zap,Ven,Dep,Torres Cibeles,4,3770000.0,4255000.0,4650000.0,80.0,102.25,120.0,38750.0,42078.007216400074,47125.0
Sep25,Zap,Ven,Dep,Valeira,1,5053948.0,5053948.0,5053948.0,131.0,131.0,131.0,38579.75572519084,38579.75572519084,38579.75572519084
Sep25,Zap,Ven,Dep,Vallarta Universidad,4,5378903.0,7712850.75,13000000.0,71.0,169.0,426.0,30516.43192488263,61383.991863461466,75759.19718309859
Sep25,Zap,Ven,Dep,Valle Imperial,3,2390000.0,3628787.0,5450000.0,86.0,151.0,252.0,20782.60869565217,25944.131716072563,35422.8023255814
Sep25,Zap,Ven,Dep,Valle Real,47,6280000.0,10660464.340425532,37000000.0,95.0,179.82978723404256,523.0,39929.325088339225,59494.540222608346,91408.71689497716
Sep25,Zap,Ven,Dep,Valle de La Providencia,1,915000.0,915000.0,915000.0,52.0,52.0,52.0,17596.153846153848,17596.153846153848,17596.153846153848
Sep25,Zap,Ven,Dep,Vicente Guerrero,4,2210000.0,2355000.0,2640000.0,56.0,56.5,58.0,39464.28571428572,41647.16748768473,45517.24137931035
Sep25,Zap,Ven,Dep,Victoria,8,3000000.0,4878860.0,7000000.0,62.0,77.625,97.0,38235.294117647056,64184.20765296013,112903.2258064516
Sep25,Zap,Ven,Dep,Villa Fontana Diamante,2,625000.0,702500.0,780000.0,44.0,44.0,44.0,14204.545454545454,15965.909090909092,17727.272727272728
Sep25,Zap,Ven,Dep,Villa Puerta del Sol,3,2395000.0,3048333.3333333335,3950000.0,60.0,90.66666666666667,110.0,27450.980392156864,34425.57932263814,39916.66666666666
Sep25,Zap,Ven,Dep,Villa Universitaria,7,3650000.0,11997342.857142856,30791400.0,52.0,153.71428571428572,324.0,53142.857142857145,74222.71446263042,95035.18518518518
Sep25,Zap,Ven,Dep,Villa Verona,18,3708296.0,7772331.388888889,17000000.0,45.0,111.72222222222223,310.0,54838.70967741936,73195.52178172287,83955.55555555556
Sep25,Zap,Ven,Dep,Villas Torremolinos,1,1690000.0,1690000.0,1690000.0,68.0,68.0,68.0,24852.941176470587,24852.941176470587,24852.941176470587
Sep25,Zap,Ven,Dep,Villas de La Loma,1,2300000.0,2300000.0,2300000.0,56.0,56.0,56.0,41071.42857142857,41071.42857142857,41071.42857142857
Sep25,Zap,Ven,Dep,Villas del Tepeyac,1,5026816.0,5026816.0,5026816.0,102.0,102.0,102.0,49282.509803921566,49282.509803921566,49282.509803921566
Sep25,Zap,Ven,Dep,Virreyes,3,1050000.0,6963713.0,15300000.0,56.0,215.0,428.0,6521.739130434783,41120.39017965984,81091.76785714286
Sep25,Zap,Ven,Dep,Vista Norte,1,950000.0,950000.0,950000.0,48.0,48.0,48.0,19791.666666666668,19791.666666666668,19791.666666666668
Sep25,Zap,Ven,Dep,Vista Zapopan,1,674000.0,674000.0,674000.0,41.0,41.0,41.0,16439.024390243903,16439.024390243903,16439.024390243903
Sep25,Zap,Ven,Dep,Volcán del Colli,2,4065642.0,4457821.0,4850000.0,69.0,70.5,72.0,56467.25,63378.55253623189,70289.85507246378
Sep25,Zap,Ven,Dep,Víctor Hugo,1,5399000.0,5399000.0,5399000.0,110.0,110.0,110.0,49081.81818181818,49081.81818181818,49081.81818181818
Sep25,Zap,Ven,Dep,Zapopan Centro,24,1095000.0,2600587.125,3400000.0,51.0,58.333333333333336,68.0,18250.0,44673.20031049725,53125.0
Sep25,Zap,Ven,Dep,Zoquipan,1,2200000.0,2200000.0,2200000.0,63.0,63.0,63.0,34920.63492063492,34920.63492063492,34920.63492063492
